antecedents;consequents;antecedent support;consequent support;support;confidence;lift;representativity;leverage;conviction;zhangs_metric;jaccard;certainty;kulczynski;complexidade
frozenset({'TV', 'Alta_Renda', 'Internet'});frozenset({'Celular_Net', 'Urbano'});0.23429635794396228;0.5806681726310784;0.19522054452502674;0.8332205683355886;1.434934111439524;1.0;0.05917210650358912;2.51428982089763;0.3958501352336929;0.31500191840388786;0.6022733768842176;0.5847102022677124;5
frozenset({'TV', 'Alta_Renda'});frozenset({'Alta_Escol', 'Internet'});0.25058455197558754;0.49680973328577654;0.17798121507549639;0.7102641151352206;1.429650160913132;1.0;0.05348837064296892;1.736720554822071;0.40101679356126907;0.3125695991091314;0.42420212784177536;0.5342561800947322;4
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'Celular_Net', 'Urbano'});0.1956564815915666;0.5806681726310784;0.16240637260729995;0.8300587401255823;1.4294889564283932;1.0;0.048794880978098754;2.467510407294834;0.37353356271544236;0.2645407010522238;0.594733218938552;0.554873759907181;4
frozenset({'TV', 'Alta_Renda'});frozenset({'Alta_Escol', 'Urbano'});0.25058455197558754;0.4687116078151627;0.16787540126025444;0.6699351573620117;1.4293120677868978;1.0;0.05042351301013459;1.6096485403855898;0.40079601501870843;0.30444156964208713;0.3787463692164435;0.5140493407508461;4
frozenset({'TV_Assinatura', 'Urbano'});frozenset({'TV', 'Celular_Net', 'Internet'});0.1149684936392819;0.6610391154440614;0.10850869892600959;0.9438124784557049;1.4277709993329017;1.0;0.0325100275867625;6.032671939244037;0.33852757516655163;0.16256011399394407;0.8342359720417166;0.5539805797554304;5
frozenset({'TV', 'TV_Assinatura'});frozenset({'Alta_Escol'});0.12943367811992232;0.5489636587009076;0.10141481393413387;0.7835272504592774;1.4272843712704986;1.0;0.03036042843430571;2.0835709910648315;0.34387819250635165;0.17576756645373995;0.520054750095681;0.48413295817794944;3
frozenset({'TV_Assinatura'});frozenset({'Alta_Escol'});0.13161336345262156;0.5489636587009076;0.10311893155788056;0.7834989461005721;1.4272328116485515;1.0;0.03086797802299711;2.08329859451222;0.3447121937544041;0.17857387962391053;0.5199919960421524;0.48567092843578996;2
frozenset({'Alta_Renda', 'Internet'});frozenset({'Celular_Net', 'Urbano'});0.2469385328736179;0.5806681726310784;0.203899655213411;0.8257101588830043;1.4220000299682531;1.0;0.06051030857748782;2.40594531890953;0.3940782357419488;0.326915745329775;0.5843629561567759;0.5884283800148027;4
frozenset({'TV_Assinatura'});frozenset({'TV', 'Urbano', 'Internet'});0.13161336345262156;0.5931914556334958;0.11100542939801054;0.8434206564287866;1.4218354772626651;1.0;0.03293350675072962;2.598098415079156;0.3416493698659491;0.18084969008264462;0.6151031099530027;0.5152766029337947;4
frozenset({'TV_Assinatura', 'Urbano'});frozenset({'TV', 'Celular_Net'});0.1149684936392819;0.6643680894067293;0.10858796021083501;0.9445018958979662;1.4216545179666773;1.0;0.03220656174973559;6.047628401435265;0.3351227854108731;0.161890694239291;0.8346459250434975;0.5539736871520372;4
frozenset({'TV_Assinatura'});frozenset({'Internet', 'TV', 'Celular_Net'});0.13161336345262156;0.6610391154440614;0.12317203661871359;0.935862691960253;1.4157448025319581;1.0;0.036170455261374884;5.284925340893299;0.3381650505144481;0.18398153081157875;0.8107825682489258;0.5610968136060257;4
frozenset({'TV_Assinatura'});frozenset({'TV', 'Celular_Net'});0.13161336345262156;0.6643680894067293;0.12329092854595174;0.93676603432701;1.410010578869807;1.0;0.0358512097285401;5.307778928953586;0.33485713697254177;0.1832803110639802;0.811597277621141;0.5611711345579216;3
frozenset({'Alta_Renda'});frozenset({'Alta_Escol', 'Urbano'});0.2678635120675306;0.4687116078151627;0.17683192644552767;0.6601568279331261;1.4084499229928613;1.0;0.051281189029339175;1.5633340194938243;0.39610046891588874;0.31591617105635794;0.360341432137593;0.5187145854386185;3
frozenset({'TV', 'Celular_Net', 'Alta_Renda', 'Alta_Escol'});frozenset({'Urbano', 'Internet'});0.17128363650774778;0.6462568858241192;0.15566916339713865;0.9088385006941231;1.4063115157916728;1.0;0.044975933875011156;3.880400353980093;0.3486355615755299;0.2351954972756122;0.7422946323117643;0.5748583255908218;6
frozenset({'Celular_Net', 'Alta_Renda'});frozenset({'TV', 'Urbano', 'Internet'});0.2341378353743114;0.5931914556334958;0.19522054452502674;0.8337846987136087;1.4055912147675367;1.0;0.056331981140463144;2.4474795113210868;0.3767722342414172;0.30884012539184946;0.5914163957759853;0.5814433915802143;5
frozenset({'Alta_Renda'});frozenset({'Alta_Escol', 'Internet'});0.2678635120675306;0.49680973328577654;0.18677921769111877;0.6972924988903684;1.403540333798713;1.0;0.05370201770385749;1.6622986376937614;0.392708227166268;0.32320669318337675;0.3984233775301777;0.536624871015063;3
frozenset({'Celular_Net', 'Alta_Renda', 'Alta_Escol'});frozenset({'Urbano', 'Internet'});0.17885308920857607;0.6462568858241192;0.1621685887528237;0.906713937513849;1.403024025589437;1.0;0.046583548300865946;3.7920253545742324;0.3498202656468786;0.24461979913916787;0.7362886830928693;0.578824559362186;5
frozenset({'TV', 'Alta_Renda', 'Urbano'});frozenset({'Alta_Escol'});0.2179685332699243;0.5489636587009076;0.16787540126025444;0.7701818181818183;1.4029741422308561;1.0;0.0482185977547263;1.9625790167286468;0.3672850782689222;0.28023286583752316;0.49046637537842197;0.5379930170897541;4
frozenset({'TV', 'Alta_Renda', 'Celular_Net'});frozenset({'Alta_Escol'});0.22335830063805334;0.5489636587009076;0.17128363650774778;0.7668559261887863;1.3969156501242883;1.0;0.04866804658826475;1.9345820544609467;0.36585360209517453;0.2849795595410787;0.4830924862069804;0.5394343159676245;4
frozenset({'TV', 'Celular_Net', 'Alta_Renda', 'Internet'});frozenset({'Alta_Escol'});0.22312051678357706;0.5489636587009076;0.1710854832956842;0.766785079928952;1.3967865955708376;1.0;0.048600428070934495;1.9339943652047902;0.3656564860193156;0.2846686449060336;0.48293541181330674;0.5392184134845452;5
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'TV', 'Urbano', 'Internet'});0.1956564815915666;0.5931914556334958;0.16201006618317282;0.8280332185537775;1.3958953904173883;1.0;0.04594831306374314;2.3656228310217084;0.35260300198934424;0.2584560915470696;0.5772783442540155;0.5505745996563649;5
frozenset({'Celular_Net', 'Alta_Renda'});frozenset({'Alta_Escol'});0.2341378353743114;0.5489636587009076;0.17885308920857607;0.7638794854434665;1.3914937233753242;1.0;0.0503199264611833;1.9101954870215327;0.36736090563727214;0.29599265429264765;0.4764933710741578;0.5448404068857529;3
frozenset({'Alta_Renda', 'Urbano'});frozenset({'Alta_Escol'});0.23152221297507233;0.5489636587009076;0.17683192644552767;0.7637795275590551;1.3913116386729452;1.0;0.04973464534020122;1.9093871781661578;0.36598815371356763;0.29293592436974786;0.47627175282467593;0.5429495385412948;3
frozenset({'Celular_Net', 'Alta_Renda', 'Internet'});frozenset({'Alta_Escol'});0.23366226766535886;0.5489636587009076;0.17845678278444893;0.7637381275440976;1.3912362238175149;1.0;0.050184689426522766;1.9090525974870411;0.3669593619652942;0.2953755329616267;0.47617996417891356;0.5444087692297445;4
frozenset({'Alta_Renda'});frozenset({'TV', 'Alta_Escol'});0.2678635120675306;0.49617564300717315;0.1848373162128958;0.6900429057552893;1.390723054386838;1.0;0.051929965874629114;1.6254648348040655;0.38373934643858093;0.31912418747861787;0.3847913663905619;0.5312834337083155;3
frozenset({'TV', 'Alta_Escol', 'Internet'});frozenset({'Celular_Net', 'Urbano'});0.45690167637617407;0.5806681726310784;0.3678516228748068;0.8051001821493625;1.3865064766704112;1.0;0.10254336138137748;2.1515249834162433;0.5132824448653233;0.5492632700159773;0.5352133915674193;0.7192986578232481;5
frozenset({'Celular_Net', 'Urbano'});frozenset({'TV', 'Alta_Escol', 'Internet'});0.5806681726310784;0.45690167637617407;0.3678516228748068;0.6334971334971335;1.3865064766704112;1.0;0.10254336138137748;1.4818392249043386;0.6647786243676771;0.5492632700159773;0.3251629574965828;0.7192986578232481;5
frozenset({'TV', 'Alta_Renda', 'Internet'});frozenset({'Alta_Escol'});0.23429635794396228;0.5489636587009076;0.17798121507549639;0.7596414073071719;1.3837735800304554;1.0;0.04936102919828139;1.8765143207320443;0.3622007340711245;0.2940483205657042;0.46709705918477007;0.5419272586636927;4
frozenset({'Alta_Escol', 'Radio', 'Internet'});frozenset({'TV', 'Celular_Net', 'Urbano'});0.14619743986050013;0.5390559980977292;0.10898426663496215;0.7454594741122256;1.3828980231049688;1.0;0.03017565977162752;1.8108864994861313;0.3242914627147825;0.1891204181280517;0.44778427566621853;0.47381781233915937;6
frozenset({'Alta_Escol', 'Alta_Renda', 'Urbano', 'Internet'});frozenset({'TV', 'Celular_Net'});0.16965878016882655;0.6643680894067293;0.15566916339713865;0.9175426302265824;1.381075709168895;1.0;0.04295328376529907;4.070368864730282;0.33230523419255636;0.22947946485949638;0.7543220201331154;0.5759271251824871;6
frozenset({'Alta_Escol', 'Alta_Renda', 'Internet'});frozenset({'TV', 'Celular_Net'});0.18677921769111877;0.6643680894067293;0.1710854832956842;0.9159770846594525;1.3787192661185852;1.0;0.04699533129735206;3.9945282692577857;0.3377793423795764;0.2515734265734265;0.7496575483778445;0.5867465953003776;5
frozenset({'Alta_Renda', 'Internet'});frozenset({'Alta_Escol'});0.2469385328736179;0.5489636587009076;0.18677921769111877;0.7563793933558016;1.3778314490721153;1.0;0.051218937210583154;1.8513883021308595;0.364142680280698;0.30663630448926477;0.45986479505728334;0.5483095349684004;3
frozenset({'Alta_Escol', 'Internet'});frozenset({'TV', 'Celular_Net', 'Urbano'});0.49680973328577654;0.5390559980977292;0.3678516228748068;0.7404275686024251;1.3735633611634313;1.0;0.10004335623377592;1.775781809418214;0.5404846255209241;0.5506644518272424;0.4368677532924935;0.711413607856572;5
frozenset({'TV', 'Celular_Net', 'Urbano'});frozenset({'Alta_Escol', 'Internet'});0.5390559980977292;0.49680973328577654;0.3678516228748068;0.682399647110719;1.3735633611634313;1.0;0.10004335623377592;1.5843504647793671;0.5900209173965414;0.5506644518272424;0.3688265177242477;0.711413607856572;5
frozenset({'Alta_Escol', 'Internet'});frozenset({'Celular_Net', 'Urbano'});0.49680973328577654;0.5806681726310784;0.39448341457615027;0.794033184428845;1.367447402586203;1.0;0.10600181460376495;2.035919360145934;0.5340136020512027;0.5775792038992689;0.5088214103291792;0.7366971818950121;4
frozenset({'Celular_Net', 'Urbano'});frozenset({'Alta_Escol', 'Internet'});0.5806681726310784;0.49680973328577654;0.39448341457615027;0.6793611793611793;1.367447402586203;1.0;0.10600181460376495;1.5693366938903366;0.6408062286404047;0.5775792038992689;0.3627881104844167;0.7366971818950121;4
frozenset({'Alta_Renda', 'Urbano', 'Internet'});frozenset({'TV', 'Celular_Net'});0.21523401894344707;0.6643680894067293;0.19522054452502674;0.9070152826367152;1.3652300540904458;1.0;0.052225930584237024;3.609538428578323;0.34089489601131584;0.28525102785337886;0.7229562671829299;0.6004296169804907;5
frozenset({'Radio', 'Celular_Net', 'Alta_Escol'});frozenset({'TV', 'Urbano', 'Internet'});0.13486307613046408;0.5931914556334958;0.10898426663496215;0.8081104907434615;1.3623097282823198;1.0;0.02898464219392119;2.1200145122193153;0.3074109190854952;0.17604506753728955;0.5283051157262313;0.49591788567103595;6
frozenset({'TV', 'Celular_Net', 'TV_Assinatura'});frozenset({'Urbano', 'Internet'});0.12329092854595174;0.6462568858241192;0.10850869892600959;0.8801028608164577;1.3618467827915421;1.0;0.028831087393538818;2.9503882793596916;0.3030686163039427;0.16414868105515587;0.661061560271306;0.524003107602072;5
frozenset({'TV', 'TV_Assinatura', 'Urbano', 'Internet'});frozenset({'Celular_Net'});0.11100542939801054;0.7182657630880197;0.10850869892600959;0.9775080328454123;1.360928061840007;1.0;0.028777299472534254;12.525993612546916;0.2983227485205836;0.1505470940781877;0.9201660138962285;0.5642892183648822;5
frozenset({'TV_Assinatura', 'Celular_Net'});frozenset({'Urbano', 'Internet'});0.12507430745452383;0.6462568858241192;0.10997503269527999;0.879277566539924;1.3605697452935488;1.0;0.029144900263110993;2.9302185520710755;0.302898626306698;0.16628715244487055;0.6587285275041341;0.5247249425880463;4
frozenset({'Alta_Renda', 'Internet'});frozenset({'TV', 'Celular_Net'});0.2469385328736179;0.6643680894067293;0.22312051678357706;0.9035467822179425;1.3600093030127263;1.0;0.05906243549743073;3.4797378284636746;0.3515130220003017;0.32421537575583065;0.712622028067699;0.6196927420991883;4
frozenset({'TV_Assinatura', 'Urbano', 'Internet'});frozenset({'Celular_Net'});0.11263028573693179;0.7182657630880197;0.10997503269527999;0.9764250527797326;1.3594202911493594;1.0;0.029076554563620974;11.95057763140071;0.29795058423167925;0.1525479632785443;0.9163220364032905;0.5647684743042339;4
frozenset({'Alta_Renda'});frozenset({'TV', 'Celular_Net', 'Urbano', 'Internet'});0.2678635120675306;0.5365592676257283;0.19522054452502674;0.7288060363959165;1.35829549570708;1.0;0.0514958946664171;1.7088902946632305;0.36029234621076567;0.3204527712724434;0.41482492871371296;0.5463219191507612;5
frozenset({'TV_Assinatura', 'TV', 'Internet'});frozenset({'Celular_Net'});0.12630285736931796;0.7182657630880197;0.12317203661871359;0.975211797929087;1.3577311463884711;1.0;0.03245301839014311;11.36565839289219;0.3015657795663238;0.17074108663407128;0.9120156558087849;0.5733485606286353;4
frozenset({'Celular_Net', 'Alta_Escol'});frozenset({'TV', 'Urbano', 'Internet'});0.45713946023065033;0.5931914556334958;0.3678516228748068;0.8046814044213265;1.356528987023205;1.0;0.09668040103307679;2.082794744459666;0.484147275945993;0.5389930898321817;0.5198758770349081;0.7124021666681726;5
frozenset({'TV', 'Urbano', 'Internet'});frozenset({'Celular_Net', 'Alta_Escol'});0.5931914556334958;0.45713946023065033;0.3678516228748068;0.6201229289150187;1.356528987023205;1.0;0.09668040103307679;1.4290426590340533;0.6460642363281258;0.5389930898321817;0.30023082678585694;0.7124021666681726;5
frozenset({'TV', 'Alta_Escol', 'Alta_Renda'});frozenset({'Urbano', 'Internet'});0.1848373162128958;0.6462568858241192;0.16201006618317282;0.8765008576329331;1.3562731428620716;1.0;0.04255767782333879;2.8643366050630337;0.32224904024533324;0.2421370609488835;0.650879020911024;0.5635953727055939;5
frozenset({'TV_Assinatura', 'Internet'});frozenset({'Celular_Net'});0.12828438948995363;0.7182657630880197;0.1249554155272857;0.974050046339203;1.3561137066473796;1.0;0.03281313061800342;10.856830058143828;0.30124355280235193;0.17316564147627417;0.9078920831730355;0.5740091326377101;3
frozenset({'Alta_Renda'});frozenset({'TV', 'Urbano', 'Celular_Net'});0.2678635120675306;0.5390559980977292;0.1954186977370903;0.7295457907974552;1.3533766313183493;1.0;0.05102526488556447;1.7043328823071378;0.3566375777874979;0.31957226182760856;0.413260161567551;0.5460330042062559;4
frozenset({'TV', 'Celular_Net', 'Alta_Renda'});frozenset({'Urbano', 'Internet'});0.22335830063805334;0.6462568858241192;0.19522054452502674;0.8740241305890702;1.352440724054333;1.0;0.05087370473171102;2.808022804922907;0.33554219429751475;0.2894752306517012;0.6438775360916434;0.5880514962137723;5
frozenset({'TV', 'Alta_Escol', 'Radio', 'Internet'});frozenset({'Celular_Net', 'Urbano'});0.13898466294138628;0.5806681726310784;0.10898426663496215;0.784145993726832;1.3504201378452874;1.0;0.028280296381041015;1.9426640932401689;0.3013764153548742;0.17846712959958463;0.48524296944609696;0.4859168407072598;6
frozenset({'TV', 'Alta_Renda'});frozenset({'Celular_Net', 'Urbano', 'Internet'});0.25058455197558754;0.5774580905956486;0.19522054452502674;0.7790605725130475;1.3491205425998027;1.0;0.050518467608437895;1.912478520518048;0.34530431668439043;0.3084919839679358;0.4771183104691172;0.5585646696207404;5
frozenset({'Celular_Net', 'Alta_Renda'});frozenset({'Urbano', 'Internet'});0.2341378353743114;0.6462568858241192;0.203899655213411;0.8708530805687204;1.3475339291096167;1.0;0.0525864668708082;2.7390751226095715;0.33674944337372714;0.30140597539543057;0.6349132626025679;0.5931808789119434;4
frozenset({'Celular_Net', 'Urbano', 'TV_Assinatura'});frozenset({'TV', 'Internet'});0.11005429398010541;0.7336028217017397;0.10850869892600959;0.9859560676989557;1.3439916512477852;1.0;0.02777255832181147;18.968845234212033;0.2875992965254609;0.14760107816711593;0.9472819780195998;0.5669340599960934;5
frozenset({'TV', 'Alta_Renda'});frozenset({'Alta_Escol'});0.25058455197558754;0.5489636587009076;0.1848373162128958;0.7376245453107702;1.3436673514168829;1.0;0.04727550374644954;1.7190492983931047;0.3412902409445118;0.3006898330217265;0.41828311675833957;0.537163413284897;3
frozenset({'TV', 'Alta_Renda'});frozenset({'Celular_Net', 'Urbano'});0.25058455197558754;0.5806681726310784;0.1954186977370903;0.7798513363909536;1.3430240766552641;1.0;0.0499122238518484;1.9047666267627088;0.34081457910813845;0.30734230865120915;0.47500130149824515;0.55819621146602;4
frozenset({'Celular_Net', 'TV_Assinatura'});frozenset({'TV', 'Internet'});0.12507430745452383;0.7336028217017397;0.12317203661871359;0.9847908745247149;1.3424033351457043;1.0;0.031417171747683964;17.51561447311072;0.29153036327924226;0.16746591949997305;0.9429080834397696;0.5763455209963535;4
frozenset({'TV', 'TV_Assinatura', 'Urbano'});frozenset({'Celular_Net', 'Internet'});0.11322474537312249;0.7139460230650339;0.10850869892600959;0.9583479173958698;1.3423254509936156;1.0;0.027672342254317694;6.867699261371411;0.2875860386519733;0.15098709606264474;0.8543908284358523;0.5551661873962419;5
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'Urbano', 'Internet'});0.1956564815915666;0.6462568858241192;0.16965878016882655;0.8671257848896091;1.341766415043816;1.0;0.04321443168415662;2.6622404797047623;0.3166729000376305;0.25237281141307555;0.6243765326147778;0.5648255403874058;4
frozenset({'TV_Assinatura', 'Urbano'});frozenset({'Celular_Net', 'Internet'});0.1149684936392819;0.7139460230650339;0.10997503269527999;0.9565667011375387;1.3398305617431872;1.0;0.027893733883737032;6.586052278478855;0.2865852418780951;0.15296841408963122;0.8481639747580375;0.5553025012765129;4
frozenset({'TV', 'Celular_Net', 'Alta_Escol'});frozenset({'Urbano', 'Internet'});0.42491974794911425;0.6462568858241192;0.3678516228748068;0.8656966983771686;1.3395550861685837;1.0;0.09324430984004256;2.633912270967915;0.44077931740435233;0.523017974868992;0.6203366334473553;0.7174500539779385;5
frozenset({'TV', 'Alta_Escol', 'Alta_Renda', 'Internet'});frozenset({'Celular_Net'});0.17798121507549639;0.7182657630880197;0.1710854832956842;0.9612558450233799;1.3383010779891273;1.0;0.04324767003414984;7.271657804435042;0.30751606704668855;0.23592742376215975;0.8624797773913272;0.5997241485103657;5
frozenset({'Urbano', 'Alta_Escol', 'Internet', 'TV', 'Alta_Renda'});frozenset({'Celular_Net'});0.16201006618317282;0.7182657630880197;0.15566916339713865;0.9608610567514677;1.3377514370453423;1.0;0.03930287958214146;7.198309753101097;0.3012887929768223;0.21483264056005247;0.8610784983837086;0.5887951278019091;6
frozenset({'Alta_Escol', 'Radio', 'Internet'});frozenset({'Celular_Net', 'Urbano'});0.14619743986050013;0.5806681726310784;0.11346252922759878;0.7760910815939279;1.3365483389202555;1.0;0.02857032898046019;1.8727785849442518;0.2949207489851894;0.1849722186328983;0.4660340479973143;0.4857455134969366;5
frozenset({'Celular_Net', 'Alta_Escol'});frozenset({'Urbano', 'Internet'});0.45713946023065033;0.6462568858241192;0.39448341457615027;0.8629388816644994;1.3352877169951747;1.0;0.09905389062017139;2.5809151309416736;0.4625455588919718;0.5564624329159212;0.6125405333901314;0.7366757939321454;4
frozenset({'Urbano', 'Internet'});frozenset({'Celular_Net', 'Alta_Escol'});0.6462568858241192;0.45713946023065033;0.39448341457615027;0.6104127061997915;1.3352877169951747;1.0;0.09905389062017139;1.393424653237649;0.7098307266079128;0.5564624329159212;0.2823436863439436;0.7366757939321454;4
frozenset({'TV', 'Urbano', 'TV_Assinatura'});frozenset({'Celular_Net'});0.11322474537312249;0.7182657630880197;0.10858796021083501;0.9590479523976199;1.3352271564140996;1.0;0.02726250207496246;6.879612947500234;0.283119948641532;0.15021106298996767;0.8546429853494362;0.5551143535989423;4
frozenset({'Alta_Escol', 'Urbano', 'Radio', 'Internet'});frozenset({'TV', 'Celular_Net'});0.1229342527642373;0.6643680894067293;0.10898426663496215;0.8865248226950354;1.3343880249978421;1.0;0.027310672003341877;2.9577562121031966;0.2857172292259726;0.16066838046272494;0.6619058744909467;0.5252834087228457;6
frozenset({'TV', 'TV_Assinatura'});frozenset({'Celular_Net', 'Internet'});0.12943367811992232;0.7139460230650339;0.12317203661871359;0.9516227801592162;1.3329057791705525;1.0;0.030763376874315365;5.912989168794937;0.28689304578137836;0.1710229461288725;0.8308807996339017;0.5620728388722809;4
frozenset({'TV_Assinatura', 'Urbano'});frozenset({'Celular_Net'});0.1149684936392819;0.7182657630880197;0.11005429398010541;0.9572561185798;1.3327324895235098;1.0;0.027476361165206464;6.591217913561718;0.2820937686302835;0.15218106093818498;0.8482829708994363;0.5552391826622239;3
frozenset({'Alta_Escol', 'Alta_Renda', 'Urbano'});frozenset({'TV', 'Celular_Net', 'Internet'});0.17683192644552767;0.6610391154440614;0.15566916339713865;0.8803227252353205;1.3317256190565254;1.0;0.03877634315731772;2.832291136495503;0.30260474982696084;0.22818635993958403;0.6469289519306491;0.5579071659749744;6
frozenset({'Alta_Escol', 'Alta_Renda', 'Urbano', 'Internet'});frozenset({'Celular_Net'});0.16965878016882655;0.7182657630880197;0.1621685887528237;0.9558514365802383;1.3307768317826723;1.0;0.040308495550278906;6.381504064657083;0.2993458585410696;0.22344782395019933;0.8432971302896544;0.590814705268711;5
frozenset({'Alta_Renda'});frozenset({'Alta_Escol'});0.2678635120675306;0.5489636587009076;0.1956564815915666;0.7304334960793016;1.3305680339711967;1.0;0.04860914797450028;1.6731913451375222;0.33933739196368545;0.3149802220237335;0.4023397246787644;0.5434220613518079;2
frozenset({'Alta_Escol', 'Alta_Renda', 'Internet'});frozenset({'Celular_Net'});0.18677921769111877;0.7182657630880197;0.17845678278444893;0.9554423933800127;1.3302073445242695;1.0;0.044299665460554166;6.322921231267437;0.3052522814549884;0.2456092505727064;0.8418452542070418;0.6019487402786181;4
frozenset({'TV_Assinatura'});frozenset({'Celular_Net', 'Internet'});0.13161336345262156;0.7139460230650339;0.1249554155272857;0.949412827461608;1.329810373318832;1.0;0.030990578108073666;5.6546741511965735;0.28560214389258454;0.17340372875763077;0.82315515036558;0.5622168217241429;3
frozenset({'TV', 'TV_Assinatura'});frozenset({'Urbano', 'Internet'});0.12943367811992232;0.6462568858241192;0.11100542939801054;0.8576240048989591;1.3270636239415854;1.0;0.027358023655468106;2.4845699159105967;0.2830991968462902;0.16700453136179344;0.5975158543149713;0.514695365422436;4
frozenset({'TV', 'Alta_Renda', 'Urbano', 'Internet'});frozenset({'Celular_Net'});0.20485079063131614;0.7182657630880197;0.19522054452502674;0.9529889727219965;1.3267915884293828;1.0;0.0480832350730403;5.992939385177054;0.3097558579901197;0.26819839930309786;0.8331369740742912;0.6123916393073676;5
frozenset({'Alta_Escol', 'Alta_Renda', 'Urbano'});frozenset({'TV', 'Celular_Net'});0.17683192644552767;0.6643680894067293;0.15582768596678953;0.8812191842223219;1.3264020326581871;1.0;0.03834619684806302;2.8256407265418395;0.29894352957966824;0.22736209089857753;0.6460979661685972;0.5578847054492664;5
frozenset({'TV', 'TV_Assinatura'});frozenset({'Celular_Net'});0.12943367811992232;0.7182657630880197;0.12329092854595174;0.9525413349663198;1.32616836819715;1.0;0.030323148961856616;5.93641301777116;0.2825148713397674;0.17019530608895453;0.8315481087642631;0.5620960923341861;3
frozenset({'TV', 'Alta_Renda', 'Internet'});frozenset({'Celular_Net'});0.23429635794396228;0.7182657630880197;0.22312051678357706;0.9523004059539918;1.3258329366275146;1.0;0.05483346445621318;5.906428399374555;0.32095597580486274;0.30587851787460607;0.8306929446387783;0.6314691171239832;4
frozenset({'Alta_Escol', 'Radio', 'Internet'});frozenset({'TV', 'Celular_Net'});0.14619743986050013;0.6643680894067293;0.12868069591408077;0.8801843317972351;1.3248443834550008;1.0;0.031551782117805086;2.8012355614899915;0.28717923917544613;0.1887132395675927;0.6430146704734482;0.5369365944359594;5
frozenset({'TV_Assinatura'});frozenset({'Urbano', 'Internet'});0.13161336345262156;0.6462568858241192;0.11263028573693179;0.8557663354411322;1.3241891176909357;1.0;0.027574243339202636;2.452569691394782;0.28192610182268324;0.16930775646371976;0.5922643896690667;0.5150236595338978;3
frozenset({'TV_Assinatura'});frozenset({'Celular_Net'});0.13161336345262156;0.7182657630880197;0.12507430745452383;0.950316169828365;1.3230703990994885;1.0;0.03054093452164572;5.670541822937497;0.2811907845693176;0.17256274263218327;0.8236500089012707;0.5622249575692255;2
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'TV', 'Celular_Net', 'Internet'});0.1956564815915666;0.6610391154440614;0.1710854832956842;0.874417662548106;1.322792618649662;1.0;0.041748895773497746;2.69911272105269;0.3033823183390339;0.24953757225433523;0.6295078778295755;0.5666153060941969;5
frozenset({'Alta_Renda', 'Urbano', 'Internet'});frozenset({'Celular_Net'});0.21523401894344707;0.7182657630880197;0.203899655213411;0.9473393481863377;1.3189259419987782;1.0;0.049304428354494695;5.3499952470942835;0.3081266540696529;0.27946768060836497;0.8130839460945082;0.6156085396857532;4
frozenset({'Alta_Renda'});frozenset({'Celular_Net', 'Urbano', 'Internet'});0.2678635120675306;0.5774580905956486;0.203899655213411;0.7612072791833111;1.3182035052935617;1.0;0.04921970299465031;1.7694924198661777;0.3297087294064844;0.3178869323447637;0.4348661860469414;0.5571529498654871;4
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'TV', 'Celular_Net'});0.1956564815915666;0.6643680894067293;0.17128363650774778;0.8754304233340084;1.3176888494385013;1.0;0.04129571365271578;2.694332914795084;0.29974195420046157;0.24869094884630874;0.628850616600193;0.5666223937237925;4
frozenset({'Alta_Renda', 'Internet'});frozenset({'Celular_Net'});0.2469385328736179;0.7182657630880197;0.23366226766535886;0.9462365591397849;1.3173905924064329;1.0;0.056294773915053664;5.240256806562828;0.3199256537589344;0.31941058562218966;0.8091696577260081;0.6357755296250679;3
frozenset({'TV_Assinatura', 'Urbano'});frozenset({'TV', 'Internet'});0.1149684936392819;0.7336028217017397;0.11100542939801054;0.9655291278869356;1.3161469658025524;1.0;0.026664218057434824;7.728182142432536;0.2714100341457079;0.1505023910590511;0.8706034638457372;0.5584222809765832;4
frozenset({'Alta_Renda'});frozenset({'Celular_Net', 'Urbano'});0.2678635120675306;0.5806681726310784;0.20421670035271272;0.762390886225773;1.312954493047702;1.0;0.048676884285916905;1.7647968998670862;0.32556631638286104;0.31695165457005775;0.4333625585610934;0.5570417439591874;3
frozenset({'TV_Assinatura'});frozenset({'TV', 'Internet'});0.13161336345262156;0.7336028217017397;0.12630285736931796;0.9596507076181873;1.3081338828442397;1.0;0.029750922566818147;6.6022763367800135;0.27125273779603687;0.17093054438187186;0.8485370879693126;0.5659093038928277;3
frozenset({'Celular_Net', 'Alta_Renda', 'Urbano', 'Alta_Escol'});frozenset({'TV', 'Internet'});0.16240637260729995;0.7336028217017397;0.15566916339713865;0.9585163494387506;1.3065875990161524;1.0;0.03652739019007928;6.42173903921336;0.2801448789350972;0.21026711632139605;0.8442789415929776;0.5853572509443227;6
frozenset({'TV', 'Radio', 'Celular_Net', 'Alta_Escol'});frozenset({'Urbano', 'Internet'});0.12915626362303334;0.6462568858241192;0.10898426663496215;0.843817121816508;1.3056992355918284;1.0;0.025516141921261642;2.2649288980337814;0.2688505754734933;0.163534728829686;0.5584850363876257;0.5062281782504997;6
